Type,"Country Code","Series Code","Time Code","Description"
FootNote,"Moldova (MDA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%) (SE.TER.CMPL.MA.ZS)","2017 (YR2017)","NAT_EST"
FootNote,"Moldova (MDA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%) (SE.TER.CMPL.MA.ZS)","2016 (YR2016)","NAT_EST"
FootNote,"Moldova (MDA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%) (SE.TER.CMPL.MA.ZS)","2015 (YR2015)","NAT_EST"
FootNote,"Moldova (MDA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%) (SE.TER.CMPL.MA.ZS)","2014 (YR2014)","NAT_EST"
FootNote,"Moldova (MDA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%) (SE.TER.CMPL.MA.ZS)","2013 (YR2013)","NAT_EST"
FootNote,"Moldova (MDA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%) (SE.TER.CMPL.MA.ZS)","2012 (YR2012)","NAT_EST"
FootNote,"Moldova (MDA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%) (SE.TER.CMPL.MA.ZS)","2011 (YR2011)","NAT_EST"
FootNote,"Moldova (MDA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%) (SE.TER.CMPL.FE.ZS)","2017 (YR2017)","NAT_EST"
FootNote,"Moldova (MDA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%) (SE.TER.CMPL.FE.ZS)","2016 (YR2016)","NAT_EST"
FootNote,"Moldova (MDA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%) (SE.TER.CMPL.FE.ZS)","2015 (YR2015)","NAT_EST"
FootNote,"Moldova (MDA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%) (SE.TER.CMPL.FE.ZS)","2014 (YR2014)","NAT_EST"
FootNote,"Moldova (MDA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%) (SE.TER.CMPL.FE.ZS)","2013 (YR2013)","NAT_EST"
FootNote,"Moldova (MDA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%) (SE.TER.CMPL.FE.ZS)","2012 (YR2012)","NAT_EST"
FootNote,"Moldova (MDA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%) (SE.TER.CMPL.FE.ZS)","2011 (YR2011)","NAT_EST"
FootNote,"Maldives (MDV)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","1999 (YR1999)","UIS_EST"
FootNote,"Mexico (MEX)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI) (UIS.GGR.5.A.GPI)","2004 (YR2004)","UNESCO Institute for Statistics (UIS) estimate"
FootNote,"Mexico (MEX)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%) (SE.TER.CMPL.ZS)","2004 (YR2004)","UNESCO Institute for Statistics (UIS) estimate"
FootNote,"Mexico (MEX)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%) (SE.TER.CMPL.MA.ZS)","2004 (YR2004)","UNESCO Institute for Statistics (UIS) estimate"
FootNote,"Mexico (MEX)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%) (SE.TER.CMPL.FE.ZS)","2004 (YR2004)","UNESCO Institute for Statistics (UIS) estimate"
FootNote,"Marshall Islands (MHL)","Teaching staff compensation as a percentage of total expenditure in public institutions (%) (UIS.XSPENDP.FDPUB.FNTS)","2002 (YR2002)","UIS Estimate"
FootNote,"Marshall Islands (MHL)","Teaching staff compensation as a percentage of total expenditure in secondary public institutions (%) (UIS.XSPENDP.23.FDPUB.FNTS)","2002 (YR2002)","UIS Estimate"
FootNote,"Mongolia (MNG)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%) (SE.TER.CMPL.MA.ZS)","2013 (YR2013)","UIS Estimation"
FootNote,"Mongolia (MNG)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%) (SE.TER.CMPL.FE.ZS)","2013 (YR2013)","UIS Estimation"
FootNote,"Mongolia (MNG)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%) (SE.TER.CMPL.ZS)","2013 (YR2013)","UIS Estimation"
FootNote,"Mongolia (MNG)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI) (UIS.GGR.5.A.GPI)","2013 (YR2013)","UNESCO Institute for Statistics (UIS) estimate"
FootNote,"Mauritius (MUS)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2012 (YR2012)","UIS_EST"
FootNote,"Namibia (NAM)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2004 (YR2004)","UIS_EST"
FootNote,"Nauru (NRU)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2007 (YR2007)","National Estimate"
FootNote,"Oman (OMN)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2009 (YR2009)","Should be treated as NIL"
FootNote,"Oman (OMN)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2011 (YR2011)","Should be treated as NIL"
FootNote,"Oman (OMN)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2012 (YR2012)","Should be treated as NIL"
FootNote,"Pakistan (PAK)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2009 (YR2009)","NAT_EST"
FootNote,"Philippines (PHL)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI) (UIS.GGR.5.A.GPI)","2003 (YR2003)","UNESCO Institute for Statistics (UIS) estimate"
FootNote,"Philippines (PHL)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2008 (YR2008)","NAT_EST"
FootNote,"Philippines (PHL)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2002 (YR2002)","UIS_EST"
FootNote,"Philippines (PHL)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%) (SE.TER.CMPL.ZS)","2003 (YR2003)","UNESCO Institute for Statistics (UIS) estimate"
FootNote,"Philippines (PHL)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%) (SE.TER.CMPL.MA.ZS)","2003 (YR2003)","UNESCO Institute for Statistics (UIS) estimate"
FootNote,"Philippines (PHL)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%) (SE.TER.CMPL.FE.ZS)","2003 (YR2003)","UNESCO Institute for Statistics (UIS) estimate"
FootNote,"Palau (PLW)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI) (UIS.GGR.5.A.GPI)","2013 (YR2013)","National Estimate"
FootNote,"Palau (PLW)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%) (SE.TER.CMPL.ZS)","2013 (YR2013)","National Estimate"
FootNote,"Palau (PLW)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%) (SE.TER.CMPL.MA.ZS)","2013 (YR2013)","National Estimate"
FootNote,"Palau (PLW)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%) (SE.TER.CMPL.FE.ZS)","2013 (YR2013)","National Estimate"
FootNote,"Puerto Rico (PRI)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2011 (YR2011)","UIS_EST"
FootNote,"Paraguay (PRY)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%) (SE.TER.CMPL.FE.ZS)","2001 (YR2001)","UNESCO Institute for Statistics (UIS) estimate"
FootNote,"Paraguay (PRY)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%) (SE.TER.CMPL.MA.ZS)","2001 (YR2001)","UNESCO Institute for Statistics (UIS) estimate"
FootNote,"Paraguay (PRY)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%) (SE.TER.CMPL.ZS)","2001 (YR2001)","UNESCO Institute for Statistics (UIS) estimate"
FootNote,"Paraguay (PRY)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI) (UIS.GGR.5.A.GPI)","2001 (YR2001)","UNESCO Institute for Statistics (UIS) estimate"
FootNote,"Rwanda (RWA)","Teaching staff compensation as a percentage of total expenditure in public institutions (%) (UIS.XSPENDP.FDPUB.FNTS)","2016 (YR2016)","UIS Estimate"
FootNote,"Rwanda (RWA)","Teaching staff compensation as a percentage of total expenditure in public institutions (%) (UIS.XSPENDP.FDPUB.FNTS)","2015 (YR2015)","UIS Estimate"
FootNote,"Rwanda (RWA)","Teaching staff compensation as a percentage of total expenditure in tertiary public institutions (%) (UIS.XSPENDP.56.FDPUB.FNTS)","2016 (YR2016)","UIS Estimate"
FootNote,"Rwanda (RWA)","Teaching staff compensation as a percentage of total expenditure in tertiary public institutions (%) (UIS.XSPENDP.56.FDPUB.FNTS)","2015 (YR2015)","UIS Estimate"
FootNote,"Rwanda (RWA)","Teaching staff compensation as a percentage of total expenditure in secondary public institutions (%) (UIS.XSPENDP.23.FDPUB.FNTS)","2016 (YR2016)","UIS Estimate"
FootNote,"Rwanda (RWA)","Teaching staff compensation as a percentage of total expenditure in secondary public institutions (%) (UIS.XSPENDP.23.FDPUB.FNTS)","2015 (YR2015)","UIS Estimate"
FootNote,"Singapore (SGP)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%) (SE.TER.CMPL.FE.ZS)","2016 (YR2016)","NAT_EST"
FootNote,"Singapore (SGP)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%) (SE.TER.CMPL.FE.ZS)","2017 (YR2017)","NAT_EST"
FootNote,"Singapore (SGP)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%) (SE.TER.CMPL.MA.ZS)","2016 (YR2016)","NAT_EST"
FootNote,"Singapore (SGP)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%) (SE.TER.CMPL.MA.ZS)","2017 (YR2017)","NAT_EST"
FootNote,"Singapore (SGP)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%) (SE.TER.CMPL.ZS)","2016 (YR2016)","NAT_EST"
FootNote,"Singapore (SGP)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%) (SE.TER.CMPL.ZS)","2017 (YR2017)","NAT_EST"
FootNote,"Singapore (SGP)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2016 (YR2016)","NAT_EST"
FootNote,"Singapore (SGP)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2017 (YR2017)","NAT_EST"
FootNote,"Singapore (SGP)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI) (UIS.GGR.5.A.GPI)","2016 (YR2016)","NAT_EST"
FootNote,"Singapore (SGP)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI) (UIS.GGR.5.A.GPI)","2017 (YR2017)","NAT_EST"
FootNote,"Serbia (SRB)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI) (UIS.GGR.5.A.GPI)","2012 (YR2012)","NAT_EST"
FootNote,"Serbia (SRB)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI) (UIS.GGR.5.A.GPI)","2011 (YR2011)","NAT_EST"
FootNote,"Serbia (SRB)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI) (UIS.GGR.5.A.GPI)","2010 (YR2010)","NAT_EST"
FootNote,"Serbia (SRB)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2018 (YR2018)","NAT_EST"
FootNote,"Serbia (SRB)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2017 (YR2017)","NAT_EST"
FootNote,"Serbia (SRB)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2016 (YR2016)","NAT_EST"
FootNote,"Serbia (SRB)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2015 (YR2015)","NAT_EST"
FootNote,"Serbia (SRB)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2014 (YR2014)","NAT_EST"
FootNote,"Serbia (SRB)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%) (SE.TER.CMPL.FE.ZS)","2010 (YR2010)","NAT_EST"
FootNote,"Serbia (SRB)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%) (SE.TER.CMPL.FE.ZS)","2011 (YR2011)","NAT_EST"
FootNote,"Serbia (SRB)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%) (SE.TER.CMPL.FE.ZS)","2012 (YR2012)","NAT_EST"
FootNote,"Serbia (SRB)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%) (SE.TER.CMPL.MA.ZS)","2010 (YR2010)","NAT_EST"
FootNote,"Serbia (SRB)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%) (SE.TER.CMPL.MA.ZS)","2011 (YR2011)","NAT_EST"
FootNote,"Serbia (SRB)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%) (SE.TER.CMPL.MA.ZS)","2012 (YR2012)","NAT_EST"
FootNote,"Serbia (SRB)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%) (SE.TER.CMPL.ZS)","2010 (YR2010)","NAT_EST"
FootNote,"Serbia (SRB)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%) (SE.TER.CMPL.ZS)","2011 (YR2011)","NAT_EST"
FootNote,"Serbia (SRB)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%) (SE.TER.CMPL.ZS)","2012 (YR2012)","NAT_EST"
FootNote,"Serbia (SRB)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2009 (YR2009)","NAT_EST"
FootNote,"Serbia (SRB)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2010 (YR2010)","NAT_EST"
FootNote,"Serbia (SRB)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2011 (YR2011)","NAT_EST"
FootNote,"Serbia (SRB)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2012 (YR2012)","NAT_EST"
FootNote,"Serbia (SRB)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2013 (YR2013)","NAT_EST"
FootNote,"Suriname (SUR)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2006 (YR2006)","UIS_EST"
FootNote,"Slovenia (SVN)","Teaching staff compensation as a percentage of total expenditure in secondary public institutions (%) (UIS.XSPENDP.23.FDPUB.FNTS)","2004 (YR2004)","UIS Estimate"
FootNote,"Slovenia (SVN)","Teaching staff compensation as a percentage of total expenditure in secondary public institutions (%) (UIS.XSPENDP.23.FDPUB.FNTS)","2003 (YR2003)","UIS Estimate"
FootNote,"Eswatini (SWZ)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%) (SE.TER.CMPL.ZS)","2015 (YR2015)","Should be treated as NIL"
FootNote,"Eswatini (SWZ)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2006 (YR2006)","UNESCO Institute for Statistics (UIS) estimate"
FootNote,"Eswatini (SWZ)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2012 (YR2012)","UIS_EST"
FootNote,"Sint Maarten (Dutch part) (SXM)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%) (SE.TER.CMPL.MA.ZS)","2014 (YR2014)","Should be treated as NIL"
FootNote,"Sint Maarten (Dutch part) (SXM)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%) (SE.TER.CMPL.MA.ZS)","2015 (YR2015)","Should be treated as NIL"
FootNote,"Seychelles (SYC)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2013 (YR2013)","UIS_EST"
FootNote,"Turks and Caicos Islands (TCA)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2003 (YR2003)","National Estimate"
FootNote,"Turks and Caicos Islands (TCA)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2004 (YR2004)","UNESCO Institute for Statistics (UIS) estimate"
FootNote,"Turks and Caicos Islands (TCA)","Teaching staff compensation as a percentage of total expenditure in secondary public institutions (%) (UIS.XSPENDP.23.FDPUB.FNTS)","1998 (YR1998)","UIS Estimate"
FootNote,"Thailand (THA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI) (UIS.GGR.5.A.GPI)","2015 (YR2015)","UIS_EST"
FootNote,"Thailand (THA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%) (SE.TER.CMPL.ZS)","2015 (YR2015)","UIS_EST"
FootNote,"Thailand (THA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%) (SE.TER.CMPL.MA.ZS)","2015 (YR2015)","UIS_EST"
FootNote,"Thailand (THA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%) (SE.TER.CMPL.FE.ZS)","2015 (YR2015)","UIS_EST"
FootNote,"Tonga (TON)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2003 (YR2003)","UIS_EST"
FootNote,"Tonga (TON)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2001 (YR2001)","UIS_EST"
FootNote,"Trinidad and Tobago (TTO)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2009 (YR2009)","NAT_EST"
FootNote,"Trinidad and Tobago (TTO)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2005 (YR2005)","NAT_EST"
FootNote,"Trinidad and Tobago (TTO)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2004 (YR2004)","NAT_EST"
FootNote,"Tunisia (TUN)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2005 (YR2005)","UIS_EST"
FootNote,"Ukraine (UKR)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2008 (YR2008)","NAT_EST"
FootNote,"Ukraine (UKR)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2007 (YR2007)","NAT_EST"
FootNote,"Ukraine (UKR)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2006 (YR2006)","NAT_EST"
FootNote,"Ukraine (UKR)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2004 (YR2004)","NAT_EST"
FootNote,"Ukraine (UKR)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2002 (YR2002)","NAT_EST"
FootNote,"Ukraine (UKR)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2001 (YR2001)","NAT_EST"
FootNote,"United States (USA)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2005 (YR2005)","NAT_EST"
FootNote,"United States (USA)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2013 (YR2013)","NAT_EST"
FootNote,"United States (USA)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2014 (YR2014)","NAT_EST"
FootNote,"United States (USA)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2015 (YR2015)","NAT_EST"
FootNote,"United States (USA)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2016 (YR2016)","NAT_EST"
FootNote,"United States (USA)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2017 (YR2017)","NAT_EST"
FootNote,"United States (USA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI) (UIS.GGR.5.A.GPI)","2005 (YR2005)","NAT_EST"
FootNote,"United States (USA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI) (UIS.GGR.5.A.GPI)","2011 (YR2011)","NAT_EST"
FootNote,"United States (USA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI) (UIS.GGR.5.A.GPI)","2012 (YR2012)","NAT_EST"
FootNote,"United States (USA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%) (SE.TER.CMPL.FE.ZS)","2005 (YR2005)","NAT_EST"
FootNote,"United States (USA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%) (SE.TER.CMPL.FE.ZS)","2011 (YR2011)","NAT_EST"
FootNote,"United States (USA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%) (SE.TER.CMPL.FE.ZS)","2012 (YR2012)","NAT_EST"
FootNote,"United States (USA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%) (SE.TER.CMPL.MA.ZS)","2005 (YR2005)","NAT_EST"
FootNote,"United States (USA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%) (SE.TER.CMPL.MA.ZS)","2011 (YR2011)","NAT_EST"
FootNote,"United States (USA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%) (SE.TER.CMPL.MA.ZS)","2012 (YR2012)","NAT_EST"
FootNote,"United States (USA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%) (SE.TER.CMPL.ZS)","2005 (YR2005)","NAT_EST"
FootNote,"United States (USA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%) (SE.TER.CMPL.ZS)","2011 (YR2011)","NAT_EST"
FootNote,"United States (USA)","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%) (SE.TER.CMPL.ZS)","2012 (YR2012)","NAT_EST"
FootNote,"VGB","Teaching staff compensation as a percentage of total expenditure in public institutions (%) (UIS.XSPENDP.FDPUB.FNTS)","2004 (YR2004)","UIS Estimate"
FootNote,"VGB","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%) (SE.TER.CMPL.ZS)","2009 (YR2009)","National Estimation"
FootNote,"VGB","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%) (SE.TER.CMPL.ZS)","2002 (YR2002)","National Estimation"
FootNote,"Samoa (WSM)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2000 (YR2000)","UIS_EST"
FootNote,"Yemen, Rep. (YEM)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2004 (YR2004)","UIS_EST"
FootNote,"South Africa (ZAF)","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI) (UIS.GER.4.GPI)","2014 (YR2014)","UNESCO Institute for Statistics (UIS) estimate"
